Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,First seen,Last seen,Source file
10,Copos de nieve y sólidos platónicos - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/03/04/137736,https://banana-ai.org/,yanng,22,334,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,El CSIC y la editorial Catarata publican ‘Rompiendo códigos. Vida y legado de Turing’ - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/03/10/137763,https://banana-ai.org/,yanng,21,331,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,19 marzo 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/03/19,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-01,2026-03-06,banana-ai-org-backlinks.csv
10,En busca de la solución perdida - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/03/31/137861,https://banana-ai.org/,yanng,22,332,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,12 noviembre 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/11/12,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,31 octubre 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/10/31,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,El ICMAT publica el séptimo número de su newsletter - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/10/20/138885,https://banana-ai.org/,yanng,23,332,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,10 octubre 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/10/10,https://banana-ai.org/,yanng,21,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,El personaje más romántico de las matemáticas - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/09/15/138762,https://banana-ai.org/,yanng,22,342,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,11 septiembre 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/09/11,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Genio y pobreza de Niels Abel - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/09/08/138756,https://banana-ai.org/,yanng,21,336,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Matemáticas en Corea - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/08/17/138627,https://banana-ai.org/,yanng,22,337,True,False,True,2026-03-01,2026-03-01,banana-ai-org-backlinks.csv
10,17 agosto 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/08/17,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,“Mi objetivo principal era que estuvieran representadas las matemáticas más activas del momento” - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/08/09/138494,https://banana-ai.org/,yanng,27,336,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,9 julio 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/07/09,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Arranca en Madrid el X Congreso del Instituto Americano de Matemáticas en Ecuaciones Diferenciales, Sistemas Dinámicos y Aplicaciones - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2014/07/08/138429,https://banana-ai.org/,yanng,21,335,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,27 junio 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/06/27,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,24 junio 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/06/24,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"junio, 2014 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2014/06,https://banana-ai.org/,yanng,20,342,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,7 mayo 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/05/07,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,23 abril 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/04/23,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,21 abril 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/04/21,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,14 abril 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/04/14,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,9 abril 2014 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/04/09,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,La vida es simétrica - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2014/04/07/137876,https://banana-ai.org/,yanng,22,339,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,30 mayo 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/05/30,https://banana-ai.org/,yanng,20,333,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,8 mayo 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/05/08,https://banana-ai.org/,yanng,20,334,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,2 enero 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/01/02,https://banana-ai.org/,yanng,21,324,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,12 abril 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/04/12,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"“Las matemáticas son un excelente compañero de viaje, no salga de casa sin ellas” - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/09/05/134727,https://banana-ai.org/,yanng,29,353,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,2 septiembre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/09/02,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"septiembre, 2012 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/09,https://banana-ai.org/,yanng,20,351,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,22 agosto 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/08/22,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,3 julio 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/07/03,https://banana-ai.org/,yanng,20,332,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,"Jóvenes investigadores en Geometría, Mecánica y Control de todo el mundo se dan cita en Madrid - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/06/22/134216,https://banana-ai.org/,yanng,25,336,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,5 junio 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/06/05,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,21 mayo 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/05/21,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,8 mayo 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/05/08,https://banana-ai.org/,yanng,20,328,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Felix Otto en el Coloquio ICMAT-UAM - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/05/03/133933,https://banana-ai.org/,yanng,21,333,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Nano Banana Prompts: The AI Image Generation Tool That Finally Understands What You Actually Want,https://artdaily.com/news/189894/Nano-Banana-Prompts--The-AI-Image-Generation-Tool-That-Finally-Understands-What-You-Actually-Want,https://bananaproai.com/banana-prompts/,Banana Prompts,11,62,False,False,False,2026-01-10,2026-02-14,bananaproai-com-backlinks.csv
10,Jornada sobre las Matemáticas del Planeta Tierra en la Real Academia de Ciencias - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/05/06/136176,https://banana-ai.org/,yanng,21,340,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Nano Banana Prompts: The AI Image Generation Tool That Finally Understands What You Actually Want,https://artdaily.com/news/189894/Nano-Banana-Prompts--The-AI-Image-Generation-Tool-That-Finally-Understands-What-You-Actually-Want,https://bananaproai.com/banana-prompts/,Nano Banana Prompts,11,62,False,False,False,2026-01-10,2026-02-14,bananaproai-com-backlinks.csv
10,Nano Banana Prompts: The AI Image Generation Tool That Finally Understands What You Actually Want,https://artdaily.com/news/189894/Nano-Banana-Prompts--The-AI-Image-Generation-Tool-That-Finally-Understands-What-You-Actually-Want,https://bananaproai.com/,Nano Banana Pro,11,62,False,False,False,2026-01-10,2026-02-14,bananaproai-com-backlinks.csv
10,Nano Banana Prompts: The $200 Lesson That Changed Everything About AI Image Generation - North Penn Now,https://northpennnow.com/news/2026/jan/07/nano-banana-prompts-the-200-lesson-that-changed-everything-about-ai-image-generation/,https://bananaproai.com/banana-prompts/,Banana Prompts,36,133,False,False,False,2026-01-16,2026-03-16,bananaproai-com-backlinks.csv
10,Nano Banana Prompts: The $200 Lesson That Changed Everything About AI Image Generation - North Penn Now,https://northpennnow.com/news/2026/jan/07/nano-banana-prompts-the-200-lesson-that-changed-everything-about-ai-image-generation/,https://bananaproai.com/banana-prompts/,Nano Banana Prompts,36,133,False,False,False,2026-01-16,2026-03-16,bananaproai-com-backlinks.csv
10,A Simpler Way to Turn Ideas into Images and Videos - OCNJ Daily,https://ocnjdaily.com/news/2026/jan/21/a-simpler-way-to-turn-ideas-into-images-and-videos/,https://bananaproai.com/,Banana Pro AI,35,131,False,False,False,2026-01-26,2026-03-08,bananaproai-com-backlinks.csv
10,A Simpler Way to Turn Ideas into Images and Videos - OCNJ Daily,https://ocnjdaily.com/news/2026/jan/21/a-simpler-way-to-turn-ideas-into-images-and-videos/,https://bananaproai.com/video/,Banana Pro AI Video Generator,35,131,False,False,False,2026-01-26,2026-03-08,bananaproai-com-backlinks.csv
10,Jan Kristensen en el Coloquio ICMAT-UAM - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/03/20/133776,https://banana-ai.org/,yanng,22,331,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"marzo, 2012 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/03,https://banana-ai.org/,yanng,20,337,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,20 enero 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/01/20,https://banana-ai.org/,yanng,20,324,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Matemáticas en España I - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/01/02/133523,https://banana-ai.org/,yanng,22,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,13 septiembre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/09/13,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,24 septiembre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/09/24,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,29 septiembre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/09/29,https://banana-ai.org/,yanng,20,331,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,"Amigos, este es Alan Turing - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/10/01/134923,https://banana-ai.org/,yanng,24,345,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Ya lo decía Platón - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/05/05/136153,https://banana-ai.org/,yanng,23,337,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,1 mayo 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/05/01,https://banana-ai.org/,yanng,20,332,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,4 abril 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/04/04,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,8 marzo 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/03/08,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,Matemáticas en Brasil - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/02/27/135817,https://banana-ai.org/,yanng,22,336,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Empieza AULA 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/02/13/135750,https://banana-ai.org/,yanng,22,331,True,False,True,2026-03-02,2026-03-04,banana-ai-org-backlinks.csv
10,13 febrero 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/02/13,https://banana-ai.org/,yanng,20,327,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,Hallado un número primo de más de 17 millones de cifras - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/02/07/135694,https://banana-ai.org/,yanng,25,347,True,False,True,2026-03-02,2026-03-08,banana-ai-org-backlinks.csv
10,"febrero, 2013 - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2013/02,https://banana-ai.org/,yanng,20,345,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,"John Allen Paulos, ganador del Premio de Comunicación 2013 del Joint Policy Board for Mathematics (JPBM) - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2013/01/16/135570,https://banana-ai.org/,yanng,39,333,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,14 enero 2013 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2013/01/14,https://banana-ai.org/,yanng,20,329,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,13 noviembre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/11/13,https://banana-ai.org/,yanng,20,326,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Un spray matemático gigante en medio del Real Jardín Botánico - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/31/135175,https://banana-ai.org/,yanng,26,341,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Este fin de semana graffiti y matemáticas en la naturaleza en el Real Jardín Botánico - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/26/135160,https://banana-ai.org/,yanng,26,342,True,False,True,2026-03-02,2026-03-06,banana-ai-org-backlinks.csv
10,19 octubre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/19,https://banana-ai.org/,yanng,20,333,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,15 octubre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/15,https://banana-ai.org/,yanng,20,333,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,13 octubre 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/13,https://banana-ai.org/,yanng,20,333,True,False,True,2026-03-02,2026-03-07,banana-ai-org-backlinks.csv
10,Lecciones libanesas - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/11/135023,https://banana-ai.org/,yanng,24,338,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,22 diciembre 2025 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2025/12/22,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,Entregados los Premios de Ciencia en Acción 2012 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2012/10/07/134982,https://banana-ai.org/,yanng,24,342,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,"Ciencia en Acción: la divulgación más espectacular y sorprendente, este fin de semana en Madrid - Matemáticas y sus fronteras",https://www.madrimasd.org/blogs/matematicas/2012/10/04/134963,https://banana-ai.org/,yanng,25,347,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
10,19 diciembre 2025 - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2025/12/19,https://banana-ai.org/,yanng,20,323,True,False,True,2026-03-01,2026-03-07,banana-ai-org-backlinks.csv
10,La luz y la mecánica cuántica - Matemáticas y sus fronteras,https://www.madrimasd.org/blogs/matematicas/2016/08/06/142115,https://banana-ai.org/,yanng,21,334,True,False,True,2026-03-02,2026-03-02,banana-ai-org-backlinks.csv
